entry_time,exit_time,direction,entry_price,stop,target,exit_price,realized_r,natural_rr,exit_reason,hold_bars,ref_high,ref_low,atr_at_exit,cost_r,net_r
2024-07-09 14:45:00+00:00,2024-07-09 15:10:00+00:00,bull,1.27951,1.279,1.28248,1.279,-1.0,5.87,stop,5,1.28248,1.27934,0.0006206118088574875,0.21770704008406297,-1.217707040084063
2024-07-12 06:30:00+00:00,2024-07-12 07:45:00+00:00,bull,1.29084,1.29016,1.29242,1.29242,2.3391,2.34,target,15,1.29242,1.29078,0.0003306843394486043,0.11764705882352701,2.221452941176473
2024-07-16 12:35:00+00:00,2024-07-16 12:45:00+00:00,bull,1.29519,1.29495,1.29726,1.29495,-1.0,8.5,stop,2,1.29726,1.2951,0.0005355132788819546,0.44489859976704055,-1.4448985997670405
2024-07-17 14:25:00+00:00,2024-07-17 14:50:00+00:00,bull,1.30232,1.30136,1.30443,1.30136,-1.0,2.19,stop,5,1.30443,1.3022,0.0005168329855617009,0.1102517179980225,-1.1102517179980225
2024-07-18 06:20:00+00:00,2024-07-18 06:25:00+00:00,bull,1.29988,1.29981,1.30361,1.29981,-1.0,53.33,stop,1,1.30361,1.29987,0.0003030545554867632,1.3593246824902638,-2.359324682490264
2024-07-18 09:10:00+00:00,2024-07-18 11:30:00+00:00,bull,1.29866,1.29809,1.30127,1.29809,-1.0,4.56,stop,28,1.30127,1.2983,0.00035847443554806355,0.17179600311826343,-1.1717960031182635
2024-07-18 14:20:00+00:00,2024-07-18 15:30:00+00:00,bull,1.29763,1.29684,1.29964,1.29684,-1.0,2.55,stop,14,1.29964,1.29743,0.00044707189975101697,0.12956151264245822,-1.1295615126424583
2024-07-19 09:10:00+00:00,2024-07-19 09:20:00+00:00,bull,1.29142,1.29115,1.29414,1.29115,-1.0,10.06,stop,2,1.29414,1.2914,0.0003989783065353466,0.3701811678769264,-1.3701811678769265
2024-07-22 06:05:00+00:00,2024-07-22 06:20:00+00:00,bull,1.29142,1.291,1.29298,1.291,-1.0,3.7,stop,3,1.29298,1.29118,0.00026005609395255043,0.2214352492800197,-1.2214352492800198
2024-07-22 15:00:00+00:00,2024-07-22 15:40:00+00:00,bull,1.29173,1.29069,1.29419,1.29069,-1.0,2.37,stop,8,1.29419,1.29135,0.00038746936538489827,0.09555141179733694,-1.0955514117973368
2024-07-23 06:00:00+00:00,2024-07-23 06:05:00+00:00,bull,1.29235,1.2923,1.29346,1.2923,-1.0,23.36,stop,1,1.29346,1.29233,0.00017843857719517485,1.778438577191422,-2.778438577191422
2024-07-24 06:30:00+00:00,2024-07-24 06:35:00+00:00,bull,1.2884,1.28829,1.28998,1.28829,-1.0,14.02,stop,1,1.28998,1.28837,0.00022017220950071436,0.8273510043180967,-1.8273510043180967
2024-07-25 06:10:00+00:00,2024-07-25 06:30:00+00:00,bull,1.28869,1.28853,1.28984,1.28853,-1.0,7.39,stop,4,1.28984,1.28859,0.0002925162645272641,0.5914113326649993,-1.5914113326649995
2024-07-25 10:50:00+00:00,2024-07-25 12:30:00+00:00,bull,1.28742,1.287,1.29132,1.287,-1.0,9.23,stop,20,1.29132,1.28738,0.00047089574475698203,0.2465352077091135,-1.2465352077091134
2024-07-26 14:25:00+00:00,2024-07-26 14:35:00+00:00,bull,1.28567,1.28499,1.28738,1.28499,-1.0,2.5,stop,2,1.28738,1.28542,0.0004607689633376701,0.15152712965717854,-1.1515271296571785
2024-07-29 06:10:00+00:00,2024-07-29 06:35:00+00:00,bull,1.28738,1.28686,1.28878,1.28686,-1.0,2.68,stop,5,1.28878,1.28735,0.00025807117312304136,0.17866068972334329,-1.1786606897233434
2024-07-29 09:00:00+00:00,2024-07-29 09:05:00+00:00,bull,1.28081,1.28071,1.28778,1.28071,-1.0,69.7,stop,1,1.28778,1.28077,0.0004913755871478048,1.0456877935740176,-2.0456877935740176
2024-07-30 06:00:00+00:00,2024-07-30 06:05:00+00:00,bull,1.28452,1.28447,1.28589,1.28447,-1.0,27.4,stop,1,1.28589,1.2845,0.0002071538259114957,1.8071538259076823,-2.8071538259076823
2024-07-30 12:00:00+00:00,2024-07-30 12:10:00+00:00,bull,1.28458,1.28426,1.28637,1.28426,-1.0,5.65,stop,2,1.28637,1.28432,0.0002790849287400745,0.2936070201155468,-1.2936070201155467
2024-07-30 13:00:00+00:00,2024-07-30 13:05:00+00:00,bull,1.28308,1.28277,1.28642,1.28277,-1.0,10.62,stop,1,1.28642,1.28284,0.00035828399983530834,0.3158522580379199,-1.31585225803792
2024-07-31 06:35:00+00:00,2024-07-31 06:40:00+00:00,bull,1.28356,1.28343,1.28524,1.28343,-1.0,12.74,stop,1,1.28524,1.28349,0.00033381137444021494,0.7437736055541379,-1.743773605554138
2024-08-02 09:40:00+00:00,2024-08-02 10:00:00+00:00,bear,1.27368,1.27411,1.27071,1.27411,-1.0,6.85,stop,4,1.27395,1.27071,0.0004205147744586476,0.23494357842534083,-1.2349435784253409
2024-08-02 14:50:00+00:00,2024-08-05 06:00:00+00:00,bear,1.28068,1.2841,1.27327,1.27327,2.1682,2.17,target,182,1.2808,1.27327,0.0008948299142668471,0.023391812865497224,2.144808187134503
2024-08-05 07:30:00+00:00,2024-08-05 07:45:00+00:00,bear,1.28048,1.28104,1.27778,1.28104,-1.0,4.83,stop,3,1.28049,1.27778,0.001270356567852294,0.25628183641543195,-1.256281836415432
2024-08-05 13:55:00+00:00,2024-08-06 00:45:00+00:00,bear,1.27751,1.27971,1.2727,1.27971,-1.0,2.19,stop,130,1.27776,1.2727,0.0004908117992043525,0.047518449981917545,-1.0475184499819175
2024-08-07 10:55:00+00:00,2024-08-07 11:00:00+00:00,bear,1.27153,1.27216,1.26871,1.27216,-1.0,4.51,stop,1,1.2716,1.26871,0.0005737365653153551,0.17251877502505328,-1.1725187750250532
2024-08-08 06:10:00+00:00,2024-08-08 06:15:00+00:00,bear,1.27009,1.27036,1.26806,1.27036,-1.0,7.54,stop,1,1.27023,1.26806,0.00032493359752448195,0.3564691847267659,-1.356469184726766
2024-08-09 06:05:00+00:00,2024-08-09 06:10:00+00:00,bear,1.27598,1.27631,1.27404,1.27631,-1.0,5.94,stop,1,1.276,1.27404,0.0002744810684240016,0.28401228309440496,-1.284012283094405
2024-08-09 14:45:00+00:00,2024-08-09 15:15:00+00:00,bear,1.27655,1.27726,1.27258,1.27726,-1.0,5.58,stop,6,1.27682,1.27258,0.0005851380429618556,0.15388296077196417,-1.153882960771964
2024-08-13 13:30:00+00:00,2024-08-13 13:35:00+00:00,bear,1.2812,1.28162,1.27791,1.28162,-1.0,7.76,stop,1,1.28126,1.27791,0.0006478973319424686,0.2676068252311909,-1.267606825231191
2024-08-15 15:10:00+00:00,2024-08-16 02:35:00+00:00,bear,1.28676,1.28721,1.28097,1.28721,-1.0,12.76,stop,137,1.28694,1.28097,0.00019939135709137713,0.1999323730101257,-1.1999323730101257
2024-08-16 14:25:00+00:00,2024-08-16 14:35:00+00:00,bull,1.28859,1.28832,1.29137,1.28832,-1.0,10.46,stop,2,1.29137,1.28848,0.00043776930195266645,0.37736468554680064,-1.3773646855468007
2024-08-19 11:00:00+00:00,2024-08-19 11:15:00+00:00,bull,1.29539,1.29464,1.29751,1.29464,-1.0,2.83,stop,3,1.29751,1.29522,0.0004152700726682598,0.1343513381778789,-1.134351338177879
2024-08-19 13:10:00+00:00,2024-08-19 14:05:00+00:00,bull,1.29459,1.29392,1.2972,1.2972,3.8873,3.89,target,11,1.2972,1.29422,0.0004860678693298092,0.11940298507463606,3.767897014925364
2024-08-21 06:20:00+00:00,2024-08-21 06:35:00+00:00,bull,1.30234,1.30178,1.3036,1.30178,-1.0,2.24,stop,3,1.3036,1.30223,0.0002706225169321963,0.16701986758319723,-1.1670198675831973
2024-08-22 06:15:00+00:00,2024-08-22 08:35:00+00:00,bull,1.30872,1.30806,1.31193,1.31193,4.8553,4.86,target,28,1.31193,1.30843,0.0006264893824645362,0.12121212121210195,4.734087878787898
2024-08-22 13:55:00+00:00,2024-08-22 14:05:00+00:00,bull,1.31048,1.30939,1.31273,1.30939,-1.0,2.07,stop,2,1.31273,1.30952,0.0007561631339598192,0.10808087770457536,-1.1080808777045754
2024-08-23 13:25:00+00:00,2024-08-23 14:00:00+00:00,bull,1.31167,1.31076,1.31363,1.31363,2.1496,2.15,target,7,1.31363,1.31103,0.0008838223626761361,0.08791208791209117,2.061687912087909
2024-08-26 06:00:00+00:00,2024-08-26 06:20:00+00:00,bull,1.32041,1.31964,1.32219,1.31964,-1.0,2.3,stop,4,1.32219,1.31983,0.00028415981784610505,0.12234804011985163,-1.1223480401198516
2024-08-26 10:10:00+00:00,2024-08-26 11:25:00+00:00,bull,1.31899,1.31836,1.32095,1.31836,-1.0,3.13,stop,15,1.32095,1.31896,0.0004528167985801985,0.16292196814125187,-1.162921968141252
2024-08-28 09:50:00+00:00,2024-08-28 10:10:00+00:00,bull,1.32197,1.32139,1.3244,1.32139,-1.0,4.22,stop,4,1.3244,1.32168,0.0005631592596631938,0.1864792465226811,-1.1864792465226812
2024-08-28 13:25:00+00:00,2024-08-28 13:30:00+00:00,bull,1.32024,1.31948,1.32394,1.31948,-1.0,4.87,stop,1,1.32394,1.31988,0.0006585554641624466,0.1485891752738268,-1.1485891752738269
2024-08-29 08:05:00+00:00,2024-08-29 08:10:00+00:00,bull,1.31984,1.31953,1.3212,1.31953,-1.0,4.46,stop,1,1.3212,1.31966,0.0006530321631098114,0.3633922843727725,-1.3633922843727726
2024-08-29 13:30:00+00:00,2024-08-29 13:35:00+00:00,bull,1.31541,1.31524,1.3202,1.31524,-1.0,27.43,stop,1,1.3202,1.31534,0.0007616363366843231,0.6945989225541985,-1.6945989225541984
2024-08-30 13:50:00+00:00,2024-08-30 15:30:00+00:00,bull,1.31449,1.31286,1.31892,1.31286,-1.0,2.73,stop,20,1.31892,1.31431,0.0008114008244509432,0.07396935044327954,-1.0739693504432795
2024-09-04 07:00:00+00:00,2024-09-04 07:30:00+00:00,bull,1.31058,1.31003,1.31183,1.31183,2.2779,2.28,target,6,1.31183,1.31011,0.00048290363738020745,0.14545454545453212,2.1324454545454676
2024-09-05 14:55:00+00:00,2024-09-05 18:00:00+00:00,bull,1.31569,1.31501,1.31796,1.31796,3.3141,3.31,target,37,1.31796,1.31532,0.00044226508921966286,0.11764705882352701,3.1964529411764726
2024-09-06 09:30:00+00:00,2024-09-06 12:30:00+00:00,bull,1.31682,1.3159,1.31928,1.3159,-1.0,2.67,stop,36,1.31928,1.31658,0.0010477996603689222,0.14390215545482773,-1.1439021554548277
2024-09-06 14:35:00+00:00,2024-09-06 15:05:00+00:00,bull,1.3173,1.31465,1.32383,1.31465,-1.0,2.46,stop,6,1.32383,1.31483,0.0016012288100380103,0.060400543585626965,-1.060400543585627
2024-09-09 11:05:00+00:00,2024-09-09 14:35:00+00:00,bull,1.30851,1.30722,1.31196,1.30722,-1.0,2.68,stop,42,1.31196,1.30825,0.0005768936143123222,0.08437572148497287,-1.084375721484973
2024-09-09 14:35:00+00:00,2024-09-09 14:40:00+00:00,bull,1.30742,1.30707,1.30998,1.30707,-1.0,7.36,stop,1,1.30998,1.30726,0.0005749726418614457,0.31071037740871366,-1.3107103774087137
2024-09-10 13:00:00+00:00,2024-09-10 13:30:00+00:00,bull,1.30732,1.30647,1.31043,1.30647,-1.0,3.65,stop,6,1.31043,1.30683,0.0005192207975457714,0.12466004691445459,-1.1246600469144545
2024-09-11 10:25:00+00:00,2024-09-11 12:30:00+00:00,bull,1.30794,1.30741,1.31111,1.30741,-1.0,5.99,stop,25,1.31111,1.30771,0.0006506668600325535,0.21232706226716536,-1.2123270622671654
2024-09-11 13:40:00+00:00,2024-09-11 13:45:00+00:00,bull,1.30502,1.30411,1.30978,1.30411,-1.0,5.21,stop,1,1.30978,1.30466,0.0008652502735328607,0.13545331173257977,-1.1354533117325798
2024-09-13 10:55:00+00:00,2024-09-13 11:10:00+00:00,bull,1.3126,1.31215,1.31494,1.31215,-1.0,5.23,stop,3,1.31494,1.31241,0.00046355112051388206,0.22928345783484447,-1.2292834578348444
2024-09-17 06:55:00+00:00,2024-09-17 07:10:00+00:00,bull,1.32049,1.31994,1.32165,1.31994,-1.0,2.11,stop,3,1.32165,1.31998,0.00035174282453787536,0.1774311658670633,-1.1774311658670633
2024-09-17 13:40:00+00:00,2024-09-17 13:50:00+00:00,bull,1.3201,1.31907,1.32291,1.31907,-1.0,2.73,stop,2,1.32291,1.31988,0.0007145167610282985,0.11235518257417983,-1.1123551825741798
2024-09-18 15:25:00+00:00,2024-09-18 15:35:00+00:00,bull,1.32059,1.31995,1.32271,1.31995,-1.0,3.29,stop,2,1.32271,1.32044,0.0006382057182961835,0.17485982174189646,-1.1748598217418964
2024-09-19 13:00:00+00:00,2024-09-19 13:35:00+00:00,bull,1.3254,1.32366,1.3314,1.32366,-1.0,3.45,stop,7,1.3314,1.32395,0.000963960462594339,0.07367702478719988,-1.0736770247871998
2024-09-20 09:50:00+00:00,2024-09-20 10:25:00+00:00,bull,1.32883,1.32846,1.33402,1.32846,-1.0,13.93,stop,7,1.33402,1.32867,0.0004900103806080457,0.28243383521731763,-1.2824338352173177
2024-09-20 14:30:00+00:00,2024-09-20 15:10:00+00:00,bull,1.32828,1.32719,1.33227,1.32719,-1.0,3.65,stop,8,1.33227,1.32804,0.0006599512934867109,0.1036674905269311,-1.103667490526931
2024-09-23 06:05:00+00:00,2024-09-23 07:00:00+00:00,bull,1.33107,1.33037,1.33271,1.33037,-1.0,2.33,stop,11,1.33271,1.33062,0.0004193795307084163,0.14424139505061706,-1.1442413950506172
2024-09-25 06:00:00+00:00,2024-09-25 06:05:00+00:00,bull,1.34116,1.3406,1.34296,1.3406,-1.0,3.22,stop,1,1.34296,1.34095,0.0003310266410734389,0.1724130929530183,-1.1724130929530183
2024-09-25 09:10:00+00:00,2024-09-25 09:15:00+00:00,bull,1.33758,1.33743,1.34182,1.33743,-1.0,27.49,stop,1,1.34182,1.33754,0.0005393820623659163,0.713127354121523,-1.7131273541215228
2024-09-27 06:05:00+00:00,2024-09-27 07:10:00+00:00,bull,1.338,1.33743,1.34014,1.33743,-1.0,3.78,stop,13,1.34014,1.33799,0.0006215506331208714,0.19487286255440037,-1.1948728625544003
2024-09-30 13:00:00+00:00,2024-09-30 13:05:00+00:00,bull,1.33821,1.33794,1.34177,1.33794,-1.0,13.35,stop,1,1.34177,1.3381,0.000586998431176823,0.40499970947720076,-1.4049997094772007
2024-10-01 06:15:00+00:00,2024-10-01 07:05:00+00:00,bull,1.33693,1.33615,1.33894,1.33615,-1.0,2.59,stop,10,1.33894,1.33679,0.0006367065808372612,0.143378626976747,-1.143378626976747
2024-10-01 09:50:00+00:00,2024-10-01 10:00:00+00:00,bull,1.33259,1.33216,1.33846,1.33216,-1.0,13.51,stop,2,1.33846,1.33258,0.0006411255191511507,0.26059599059901317,-1.2605959905990132
2024-10-02 06:00:00+00:00,2024-10-02 07:10:00+00:00,bull,1.32711,1.32599,1.32956,1.32956,2.1935,2.19,target,14,1.32956,1.32673,0.0005617944136969437,0.0714285714285708,2.122071428571429
2024-10-02 13:00:00+00:00,2024-10-02 13:30:00+00:00,bull,1.3274,1.32694,1.32973,1.32694,-1.0,5.09,stop,6,1.32973,1.32729,0.0006095032411203903,0.2401633957740051,-1.240163395774005
2024-10-03 16:40:00+00:00,2024-10-04 00:10:00+00:00,bear,1.31265,1.31318,1.30924,1.31318,-1.0,6.37,stop,90,1.31285,1.30924,0.0001823173857704388,0.16814314960101037,-1.1681431496010104
2024-10-04 06:00:00+00:00,2024-10-04 06:25:00+00:00,bear,1.31308,1.31411,1.30918,1.31411,-1.0,3.77,stop,5,1.31312,1.30918,0.00037758881212877313,0.09599945689946765,-1.0959994568994675
2024-10-04 09:55:00+00:00,2024-10-04 10:05:00+00:00,bear,1.31663,1.31706,1.31264,1.31706,-1.0,9.34,stop,2,1.31673,1.31264,0.0005532681696288338,0.2503800197243235,-1.2503800197243236
2024-10-07 06:10:00+00:00,2024-10-07 09:00:00+00:00,bear,1.31159,1.31344,1.30788,1.30788,2.0066,2.01,target,34,1.31277,1.30788,0.0007197044511169465,0.04324324324324542,1.9633567567567547
2024-10-07 13:15:00+00:00,2024-10-07 17:20:00+00:00,bear,1.30877,1.30945,1.30589,1.30945,-1.0,4.25,stop,49,1.30894,1.30589,0.0004344837191383634,0.1495943911131119,-1.149594391113112
2024-10-08 08:55:00+00:00,2024-10-08 10:55:00+00:00,bear,1.30993,1.31042,1.30845,1.31042,-1.0,3.03,stop,24,1.31034,1.30845,0.0005089798784582087,0.2152020284141559,-1.2152020284141558
2024-10-08 10:55:00+00:00,2024-10-08 12:00:00+00:00,bear,1.31008,1.31075,1.30639,1.31075,-1.0,5.5,stop,13,1.31036,1.30639,0.00047844988229713334,0.1551082001713884,-1.1551082001713884
2024-10-10 06:10:00+00:00,2024-10-10 06:30:00+00:00,bear,1.30724,1.3078,1.30597,1.3078,-1.0,2.26,stop,4,1.30758,1.30597,0.0003219871535219355,0.17160599585013728,-1.1716059958501372
2024-10-11 12:30:00+00:00,2024-10-11 15:10:00+00:00,bear,1.30763,1.3082,1.30414,1.3082,-1.0,6.13,stop,32,1.30809,1.30414,0.000572977224981955,0.19061203727913245,-1.1906120372791325
2024-10-11 15:10:00+00:00,2024-10-13 23:10:00+00:00,bear,1.30798,1.30834,1.30513,1.30513,7.9765,7.98,target,96,1.30815,1.30513,0.00023795313424687154,0.22222222222213706,7.754277777777863
2024-10-15 08:00:00+00:00,2024-10-15 08:05:00+00:00,bear,1.30679,1.30749,1.3047,1.30749,-1.0,3.0,stop,1,1.30688,1.3047,0.0005821233817313523,0.15586595583792145,-1.1558659558379214
2024-10-15 10:40:00+00:00,2024-10-15 13:15:00+00:00,bear,1.30839,1.30969,1.30351,1.30969,-1.0,3.75,stop,31,1.30863,1.30351,0.0005630487511193836,0.08319418273535586,-1.083194182735356
2024-10-15 13:20:00+00:00,2024-10-15 17:05:00+00:00,bear,1.30959,1.3103,1.30682,1.30682,3.9184,3.92,target,45,1.30964,1.30682,0.0004357282705646976,0.11267605633803002,3.8057239436619703
2024-10-18 13:00:00+00:00,2024-10-18 13:05:00+00:00,bear,1.30525,1.30553,1.30339,1.30553,-1.0,6.71,stop,1,1.30545,1.30339,0.0004860089133517897,0.37250159166988533,-1.3725015916698853
2024-10-23 06:00:00+00:00,2024-10-23 06:45:00+00:00,bear,1.29901,1.29948,1.2971,1.2971,4.0921,4.09,target,9,1.29914,1.2971,0.00033895072090850696,0.17021276595745752,3.9218872340425426
2024-10-24 10:30:00+00:00,2024-10-24 10:35:00+00:00,bear,1.29706,1.29733,1.29255,1.29733,-1.0,16.92,stop,1,1.29725,1.29255,0.0004686550368793517,0.38308426608877955,-1.3830842660887797
2024-10-24 13:30:00+00:00,2024-10-24 13:40:00+00:00,bear,1.298,1.29829,1.29546,1.29829,-1.0,8.79,stop,2,1.29821,1.29546,0.0005243214839467946,0.3662623248185374,-1.3662623248185373
2024-10-25 07:30:00+00:00,2024-10-25 07:35:00+00:00,bear,1.29717,1.29755,1.29596,1.29755,-1.0,3.21,stop,1,1.29728,1.29596,0.0003836237184398849,0.261003120847321,-1.2610031208473211
2024-10-25 09:05:00+00:00,2024-10-25 09:10:00+00:00,bear,1.29789,1.29807,1.29554,1.29807,-1.0,13.04,stop,1,1.29795,1.29554,0.00041086348314196017,0.5585731897614415,-1.5585731897614417
2024-10-25 13:30:00+00:00,2024-10-25 16:00:00+00:00,bear,1.29904,1.29985,1.29736,1.29736,2.0651,2.07,target,30,1.29965,1.29736,0.00046270156590905474,0.0987654320987682,1.966334567901232
2024-10-28 06:45:00+00:00,2024-10-28 07:10:00+00:00,bear,1.29583,1.29602,1.29414,1.29602,-1.0,8.97,stop,5,1.29589,1.29414,0.00027026099763329935,0.49217394674583187,-1.492173946745832
2024-10-28 09:00:00+00:00,2024-10-28 10:45:00+00:00,bear,1.29736,1.29789,1.29392,1.29789,-1.0,6.55,stop,21,1.29779,1.29392,0.00040979099679058496,0.18960292422555572,-1.1896029242255557
2024-10-28 14:55:00+00:00,2024-10-28 22:30:00+00:00,bear,1.29947,1.30016,1.29657,1.29657,4.2095,4.21,target,91,1.2997,1.29657,0.00016666571557774143,0.11594202898549391,4.093557971014507
2024-10-29 11:05:00+00:00,2024-10-29 11:40:00+00:00,bear,1.29851,1.29921,1.29602,1.29921,-1.0,3.57,stop,7,1.29897,1.29602,0.0004647471439548243,0.14748193885393227,-1.1474819388539323
2024-10-29 14:00:00+00:00,2024-10-29 14:25:00+00:00,bear,1.29916,1.30014,1.29691,1.30014,-1.0,2.31,stop,5,1.29925,1.29691,0.0007561110026539242,0.12020974503336583,-1.120209745033366
2024-10-30 08:15:00+00:00,2024-10-30 08:25:00+00:00,bear,1.3018,1.30239,1.2996,1.30239,-1.0,3.74,stop,2,1.302,1.2996,0.0004965423673704327,0.1776730819805848,-1.1776730819805847
2024-10-30 09:05:00+00:00,2024-10-30 09:45:00+00:00,bear,1.30203,1.30273,1.29954,1.29954,3.5457,3.55,target,8,1.30245,1.29954,0.0005623295829714801,0.11428571428572688,3.4314142857142733
2024-10-30 14:15:00+00:00,2024-10-30 14:25:00+00:00,bear,1.30174,1.30353,1.29366,1.30353,-1.0,4.5,stop,2,1.30268,1.29366,0.0012275677043397256,0.07898233811004025,-1.0789823381100403
2024-10-31 10:25:00+00:00,2024-10-31 13:50:00+00:00,bear,1.29964,1.30002,1.29476,1.29476,12.8489,12.85,target,41,1.29992,1.29476,0.0010370470331952785,0.2105263157894477,12.638373684210553
2024-11-01 06:00:00+00:00,2024-11-01 08:10:00+00:00,bear,1.28944,1.29028,1.28551,1.29028,-1.0,4.67,stop,26,1.28999,1.28551,0.0004923273022626896,0.12454329180132478,-1.1245432918013247
2024-11-01 13:55:00+00:00,2024-11-04 02:45:00+00:00,bear,1.29667,1.2981,1.2904,1.2981,-1.0,4.38,stop,142,1.29668,1.2904,0.0003513997117437509,0.06823075915187739,-1.0682307591518774
2024-11-04 15:45:00+00:00,2024-11-04 16:45:00+00:00,bear,1.298,1.29937,1.29449,1.29449,2.5606,2.56,target,12,1.29826,1.29449,0.000673735750394992,0.05839416058394709,2.5022058394160527
2024-11-05 10:10:00+00:00,2024-11-05 11:25:00+00:00,bear,1.29827,1.29863,1.29555,1.29863,-1.0,7.59,stop,15,1.29843,1.29555,0.0003385093740778422,0.26923741306642984,-1.26923741306643
2024-11-06 17:45:00+00:00,2024-11-06 18:10:00+00:00,bear,1.28956,1.29094,1.28337,1.29094,-1.0,4.49,stop,5,1.28986,1.28337,0.0008696485075095158,0.08948001838803003,-1.08948001838803
2024-11-07 08:00:00+00:00,2024-11-07 12:50:00+00:00,bear,1.29243,1.29477,1.28754,1.29477,-1.0,2.09,stop,58,1.29254,1.28754,0.0009129909820455056,0.05369638850524565,-1.0536963885052457
2024-11-08 11:40:00+00:00,2024-11-08 13:30:00+00:00,bear,1.29685,1.29767,1.29349,1.29349,4.0966,4.1,target,22,1.2974,1.29349,0.000615024444671585,0.097560975609751,3.9990390243902487
2024-11-14 13:15:00+00:00,2024-11-14 13:20:00+00:00,bear,1.26741,1.26764,1.26293,1.26764,-1.0,19.49,stop,1,1.26748,1.26293,0.0006194821947147001,0.4824961292854383,-1.4824961292854382
2024-11-15 07:05:00+00:00,2024-11-15 08:05:00+00:00,bear,1.26798,1.26904,1.26582,1.26582,2.0305,2.03,target,12,1.26821,1.26582,0.0005241436311664146,0.07547169811321902,1.955028301886781
2024-11-15 11:50:00+00:00,2024-11-15 13:30:00+00:00,bear,1.2687,1.26975,1.26567,1.26567,2.8798,2.88,target,20,1.269,1.26567,0.000804370084402817,0.07619047619047653,2.8036095238095236
2024-11-18 17:05:00+00:00,2024-11-18 17:40:00+00:00,bear,1.26617,1.26655,1.26185,1.26655,-1.0,11.25,stop,7,1.26624,1.26185,0.0005031924096068048,0.27673584336928225,-1.2767358433692824
2024-11-19 17:20:00+00:00,2024-11-19 17:30:00+00:00,bear,1.26782,1.26815,1.26272,1.26815,-1.0,15.42,stop,2,1.26791,1.26272,0.0005909743504735446,0.33196581067764536,-1.3319658106776453
2024-11-21 13:40:00+00:00,2024-11-21 14:40:00+00:00,bear,1.26488,1.26577,1.26229,1.26229,2.9054,2.91,target,12,1.26513,1.26229,0.0006975914090468613,0.08988764044943241,2.815512359550568
2024-11-25 07:00:00+00:00,2024-11-25 08:10:00+00:00,bear,1.25938,1.26069,1.25635,1.25635,2.3056,2.31,target,14,1.25978,1.25635,0.0005065547912037895,0.06106870229006961,2.2445312977099303
2024-11-26 09:25:00+00:00,2024-11-26 10:20:00+00:00,bear,1.25592,1.25787,1.25065,1.25787,-1.0,2.7,stop,11,1.25623,1.25065,0.0006263579100645958,0.0570861002580631,-1.0570861002580632
2024-11-27 10:55:00+00:00,2024-11-27 12:30:00+00:00,bear,1.26137,1.26194,1.25664,1.26194,-1.0,8.25,stop,19,1.26161,1.25664,0.0005164622479043689,0.18565458314951927,-1.1856545831495193
2024-11-27 13:05:00+00:00,2024-11-27 13:30:00+00:00,bear,1.26271,1.26325,1.25918,1.26325,-1.0,6.52,stop,5,1.2631,1.25918,0.0006137617090207177,0.20497793602044256,-1.2049779360204425
2024-11-28 11:05:00+00:00,2024-11-28 11:10:00+00:00,bear,1.26687,1.26712,1.26447,1.26712,-1.0,9.52,stop,1,1.2669,1.26447,0.000425633188310106,0.40512663766188595,-1.405126637661886
2024-11-28 14:50:00+00:00,2024-11-28 14:55:00+00:00,bear,1.26723,1.26747,1.26447,1.26747,-1.0,11.36,stop,1,1.26737,1.26447,0.0004274503403206763,0.4223854875667759,-1.4223854875667759
2024-11-29 15:55:00+00:00,2024-11-29 17:45:00+00:00,bear,1.27086,1.27148,1.2681,1.27148,-1.0,4.43,stop,22,1.27134,1.2681,0.0006449843717707953,0.18104712675575518,-1.1810471267557552
2024-12-02 10:25:00+00:00,2024-12-02 11:25:00+00:00,bear,1.27071,1.2714,1.26786,1.2714,-1.0,4.12,stop,12,1.27084,1.26786,0.0005184288088797072,0.15350933397677272,-1.1535093339767728
2024-12-03 09:00:00+00:00,2024-12-03 15:25:00+00:00,bear,1.26921,1.26973,1.26393,1.26393,10.0759,10.08,target,77,1.26938,1.26393,0.0007031991242304126,0.15384615384613137,9.922053846153869
2024-12-03 17:00:00+00:00,2024-12-03 17:50:00+00:00,bear,1.26736,1.26788,1.26362,1.26788,-1.0,7.25,stop,10,1.26747,1.26362,0.0006232407189476842,0.21377314605272202,-1.2137731460527221
2024-12-04 15:05:00+00:00,2024-12-04 15:25:00+00:00,bear,1.26852,1.26967,1.26295,1.26967,-1.0,4.83,stop,4,1.26855,1.26295,0.0008861054965573222,0.1080915433285807,-1.1080915433285807
2024-12-04 17:15:00+00:00,2024-12-04 17:20:00+00:00,bear,1.27169,1.27183,1.26604,1.27183,-1.0,40.55,stop,1,1.27174,1.26604,0.0006701878019351839,0.8107813578338264,-1.8107813578338265
2024-12-05 07:20:00+00:00,2024-12-05 07:55:00+00:00,bear,1.27202,1.27296,1.26863,1.27296,-1.0,3.61,stop,7,1.27212,1.26863,0.0003942920735336134,0.1060793656134717,-1.1060793656134718
2024-12-05 13:10:00+00:00,2024-12-05 13:15:00+00:00,bear,1.27323,1.27357,1.27135,1.27357,-1.0,5.46,stop,1,1.2735,1.27135,0.0005589279390305278,0.31748940279860055,-1.3174894027986006
2024-12-06 07:15:00+00:00,2024-12-06 07:55:00+00:00,bear,1.27535,1.27617,1.27316,1.27617,-1.0,2.65,stop,8,1.27594,1.27316,0.0003987013700129119,0.12187203475687851,-1.1218720347568785
